21.27,30,0,21202.00
21.78,30,2,21225.00
22.52,30,10,21246.00
23.31,30,18,21269.00
24.13,30,26,21293.00
25.14,30,36,21315.00
25.20,30,36,21338.00
26.73,30,52,21361.00
27.57,30,60,21384.00
28.44,30,69,21406.00
28.92,30,74,21430.00
29.52,30,80,21452.00
29.79,30,82,21476.00
28.80,30,72,21498.00
30.03,30,85,21521.00
31.04,30,95,21544.00
31.21,30,97,21567.00
30.95,30,94,21590.00
30.88,30,93,21613.00
31.31,30,98,21636.00
29.65,30,81,21658.00
30.73,30,92,21682.00
30.23,30,87,21704.00
30.72,30,92,21727.00
30.50,30,89,21750.00
30.46,30,89,21773.00
30.52,30,90,21795.00
29.03,30,75,21819.00
29.88,30,83,21841.00
30.37,30,88,21864.00
30.19,30,86,21888.00
29.72,30,82,21910.00
29.78,30,82,21933.00
29.61,30,81,21956.00
28.42,30,69,21979.00
29.70,30,82,22001.00
30.03,30,85,22025.00
30.63,30,91,22047.00
30.08,30,85,22070.00
30.08,30,85,22093.00
30.19,30,86,22116.00
28.73,30,72,22138.00
29.97,30,84,22162.00
30.08,30,85,22184.00
29.97,30,84,22208.00
29.97,30,84,22231.00
30.10,30,86,22253.00
29.59,30,80,22277.00
29.58,30,80,22299.00
30.57,30,90,22322.00
30.03,30,85,22345.00
30.03,30,85,22368.00
30.14,30,86,22390.00
29.99,30,84,22414.00
29.12,30,76,22436.00
29.65,30,81,22459.00
29.47,30,79,22482.00
29.87,30,83,22505.00
29.99,30,84,22528.00
29.45,30,79,22551.00
29.45,30,79,22574.00
29.67,30,81,22596.00
29.50,30,80,22620.00
29.52,30,80,22642.00
29.63,30,81,22665.00
29.50,30,80,22688.00
29.67,30,81,22711.00
29.67,30,81,22733.00
29.23,30,77,22757.00
30.21,30,87,22779.00
29.67,30,81,22802.00
29.70,30,82,22825.00
29.83,30,83,22848.00
31.08,30,95,22871.00
31.93,30,104,22894.00
37.60,30,160,22918.00
38.68,30,171,22942.00
38.46,30,169,22966.00
38.92,30,174,22989.00
38.32,30,168,23014.00
35.97,30,144,23037.00
35.95,30,144,23061.00
